icao24,origin_country,velocity,on_ground
a1ec57,United States,97.48,False
a32007,United States,150.63,False
a7fae4,United States,31.29,False
152033,Russian Federation,72.74,False
89408e,Bahrain,265.31,False
ab3a0c,United States,261.12,False
a416be,United States,188.02,False
8a08e2,Indonesia,201.39,False
89408d,Bahrain,245.42,False
ab4108,United States,0.0,True
a57f11,United States,0.9,True
a393a9,United States,90.66,False
a286ed,United States,202.07,False
4b8533,Turkey,220.55,False
a0704a,United States,39.26,False
a9ed1f,United States,51.08,False
a2000d,United States,193.87,False
780173,China,222.8,False
a3a93b,United States,173.59,False
e48189,Brazil,252.46,False
3856a0,France,44.27,False
a66a84,United States,154.09,False
e400d9,Brazil,90.0,False
a0cfbd,United States,196.75,False
ac52ee,United States,203.79,False
a52911,United States,127.12,False
a349be,United States,0.0,True
ac52f2,United States,204.67,False
a92d6d,United States,258.48,False
899082,Taiwan,269.05,False
a01f73,United States,6.69,True
a981c2,United States,210.59,False
4d0106,Luxembourg,9.77,True
4d0104,Luxembourg,224.8,False
89907c,Taiwan,180.07,False
a91a57,United States,76.89,False
a00002,United States,57.48,False
adc2a4,United States,114.6,False
a981bd,United States,50.86,False
a12c23,United States,133.06,False
899094,Taiwan,225.88,False
a8aaa5,United States,257.28,False
89904e,Taiwan,126.02,False
3d67d9,Germany,97.95,False
c1e980,Canada,1.54,True
3d9d1c,Germany,56.62,False
a67182,United States,90.36,False
040168,Ethiopia,231.36,False
89905e,Taiwan,183.55,False
89905a,Taiwan,231.71,False
89905d,Taiwan,198.42,False
04016e,Ethiopia,5.66,True
c0404e,Canada,5.14,True
ad0b9b,United States,106.94,False
c07998,Canada,294.23,False
c1e94c,Canada,2.06,True
a1a986,United States,81.8,False
a55d7b,United States,39.38,False
4bcd81,Turkey,174.14,False
a67124,United States,171.42,False
8940bf,Bahrain,258.61,False
a2a300,United States,236.05,False
c1e956,Canada,1.54,True
a887e0,United States,171.12,False
a80d40,United States,220.8,False
899046,Taiwan,200.68,False
a48c07,United States,230.31,False
899040,Taiwan,244.73,False
a216e3,United States,47.22,False
a32ff6,United States,281.3,False
8940d7,Bahrain,131.45,False
0d0877,Mexico,142.06,False
a18ce8,United States,54.53,False
a514ff,United States,28.54,False
a2796f,United States,193.54,False
406ec7,United Kingdom,273.52,False
c07982,Canada,4.12,True
ac17a3,United States,90.2,False
4ca4f4,Ireland,126.08,False
a00c7a,United States,224.78,False
04014e,Ethiopia,242.78,False
e809e1,Chile,53.03,False
899059,Taiwan,165.28,False
a25f5e,United States,52.78,False
899055,Taiwan,279.87,False
899054,Taiwan,192.24,False
899050,Taiwan,238.63,False
780e36,China,227.33,False
4d0113,Luxembourg,277.62,False
4d0112,Luxembourg,232.0,False
4d0111,Luxembourg,320.49,False
780e2a,China,209.26,False
a13325,United States,95.58,False
a216bf,United States,38.8,False
4d0119,Luxembourg,161.06,False
899019,Taiwan,254.27,False
a6c120,United States,4.89,True
a2c93f,United States,76.58,False
a00012,United States,237.49,False
a79d81,United States,130.6,False
040125,Ethiopia,262.29,False
a78a52,United States,171.37,False
899022,Taiwan,162.38,False
aa6e5f,United States,177.65,False
e4a051,Brazil,60.37,False
a7912a,United States,221.27,False
899021,Taiwan,271.7,False
78151e,China,131.79,False
781535,China,148.62,False
780e3b,China,4.12,True
3856f7,France,42.44,False
780201,China,107.75,False
a2af23,United States,222.19,False
780e3a,China,167.41,False
8940c5,Bahrain,268.47,False
89901b,Taiwan,269.99,False
8940c3,Bahrain,264.45,False
780205,China,264.72,False
49d3d3,Czech Republic,261.15,False
4d010b,Luxembourg,241.01,False
780e54,China,228.15,False
c05f93,Canada,207.89,False
4d010d,Luxembourg,222.06,False
899036,Taiwan,292.71,False
899035,Taiwan,262.26,False
4d010c,Luxembourg,0.51,True
a68485,United States,2.06,True
498489,Czech Republic,136.0,False
781ff7,China,257.95,False
a5031a,United States,207.95,False
7502da,Malaysia,229.54,False
acfe09,United States,204.36,False
346195,Spain,172.81,False
c1e90b,Canada,1.03,False
76ccd0,Singapore,295.41,False
a43ce3,United States,50.15,False
3c8483,Germany,204.71,False
781feb,China,198.16,False
48ad87,Poland,150.08,False
48ad85,Poland,140.57,False
a0006a,United States,184.22,False
346188,Spain,206.05,False
48ad80,Poland,177.65,False
aa141e,United States,81.8,False
ab3ee2,United States,191.19,False
346184,Spain,230.33,False
346186,Spain,240.27,False
76cce5,Singapore,286.85,False
507c72,Uzbekistan,184.29,False
c00fab,Canada,0.0,True
406f75,United Kingdom,221.04,False
1540a1,Russian Federation,194.57,False
486492,Kingdom of the Netherlands,124.5,False
e4894f,Brazil,3.86,True
40631b,United Kingdom,11.32,True
781ffd,China,101.91,False
400cd8,United Kingdom,13.38,True
406f79,United Kingdom,231.2,False
a2fcd6,United States,93.63,False
3ccd6d,Germany,4.37,True
a6dfaa,United States,200.77,False
a696d5,United States,274.79,False
a959cf,United States,1.54,True
a64996,United States,221.21,False
780ce8,China,210.83,False
7813bc,China,201.91,False
c04c1d,Canada,52.58,False
a1d0a3,United States,130.81,False
0d083e,Mexico,198.16,False
a24014,United States,204.75,False
ab2bbd,United States,198.8,False
5140d8,Georgia,182.28,False
406319,United Kingdom,146.67,False
4ca4ee,Ireland,162.03,False
a12030,United States,193.73,False
aa0d1e,United States,83.84,False
a456d6,United States,116.29,False
acaec8,United States,5.92,True
a39997,United States,0.0,True
a7a616,United States,217.72,False
abd204,United States,277.06,False
a336e3,United States,243.85,False
a1a98d,United States,161.66,False
a5fc34,United States,37.22,False
ac65bb,United States,263.92,False
a61c53,United States,261.69,False
ac4bb8,United States,141.99,False
c00fe2,Canada,215.17,False
aa0d0d,United States,73.12,False
347488,Spain,236.1,False
485122,Kingdom of the Netherlands,228.15,False
347481,Spain,90.54,False
780cff,China,187.59,False
a06e0b,United States,212.11,False
869232,Japan,211.74,False
3006a9,Italy,58.37,False
e08054,Argentina,174.99,False
abe52d,United States,159.69,False
48511c,Kingdom of the Netherlands,41.29,False
a76909,United States,139.36,False
abe555,United States,158.08,False
7502b8,Malaysia,203.32,False
3e272b,Germany,6.17,True
ab7b63,United States,280.61,False
a0be05,United States,240.33,False
7502b0,Malaysia,248.75,False
abde5b,United States,230.75,False
498421,Czech Republic,5.14,True
40768c,United Kingdom,243.06,False
40768d,United Kingdom,162.23,False
ad3870,United States,161.15,False
ac5efa,United States,202.51,False
0d0806,Mexico,246.06,False
459a62,Denmark,184.97,False
a5c6a1,United States,204.95,False
abd230,United States,179.32,False
40767a,United Kingdom,1.29,True
a24c99,United States,234.43,False
851bfe,Japan,186.26,False
347454,Spain,12.35,True
4791ac,Norway,222.07,False
e48988,Brazil,227.92,False
3950cd,France,267.56,False
3cc108,Germany,10.8,True
3950cc,France,19.55,True
48ad0c,Poland,197.64,False
48ad0d,Poland,158.36,False
abe579,United States,245.06,False
872885,Japan,219.18,False
3f8db5,Germany,27.84,False
89909c,Taiwan,0.06,True
e48985,Brazil,4.63,True
e48987,Brazil,227.72,False
502daa,Latvia,247.1,False
a9cc41,United States,230.46,False
add667,United States,10.29,True
c04af4,Canada,1.29,True
a1e500,United States,158.78,False
3412c3,Spain,6.69,True
c04af3,Canada,90.05,False
c1e7fa,Canada,6.94,True
c1e7ef,Canada,5.92,True
49d508,Czech Republic,235.68,False
47a743,Norway,208.12,False
48ad02,Poland,151.87,False
4afb2a,Sweden,4.63,True
add660,United States,97.13,False
a5fc9b,United States,216.51,False
008bb5,South Africa,47.21,False
a97029,United States,256.35,False
a37ea4,United States,184.69,False
a7ecf4,United States,242.28,False
a05b31,United States,80.26,False
a9f98e,United States,64.26,False
a06e68,United States,28.78,False
a1f822,United States,264.73,False
aa60de,United States,36.28,False
a7e0a5,United States,52.76,False
c1e7ff,Canada,5.4,True
ac5378,United States,218.46,False
508404,Ukraine,238.59,False
c04adc,Canada,212.19,False
4afb3a,Sweden,5.66,True
c051d0,Canada,3.6,True
750405,Malaysia,158.22,False
a4e39b,United States,3.34,True
a06e71,United States,215.05,False
845ce4,Japan,177.19,False
448163,Belgium,12.35,True
a07522,United States,191.48,False
3c496d,Germany,203.39,False
3c496a,Germany,248.17,False
a158c9,United States,210.75,False
ac537f,United States,65.85,False
a8bf73,United States,202.34,False
4684b4,Greece,56.92,False
a8ac42,United States,0.0,True
adb014,United States,196.91,False
a21839,United States,211.02,False
aa60bb,United States,78.2,False
4684ae,Greece,50.86,False
76cda3,Singapore,231.03,False
76cda4,Singapore,269.21,False
508429,Ukraine,223.3,False
44813d,Belgium,1.29,True
ad6040,United States,0.45,True
c1e7f1,Canada,1.29,True
ac538f,United States,175.5,False
a4a829,United States,169.9,False
c05de8,Canada,131.46,False
acf0db,United States,5.4,True
4b1b86,Switzerland,1.8,True
a683e4,United States,120.02,False
a79ccc,United States,60.98,False
a385c8,United States,246.44,False
76cdb0,Singapore,263.56,False
34750b,Spain,75.63,False
76cdb1,Singapore,261.99,False
a06e8d,United States,73.77,False
ab58b2,United States,197.63,False
76cdb4,Singapore,278.72,False
76cdb3,Singapore,261.83,False
a31216,United States,210.24,False
76cdb6,Singapore,262.12,False
a50370,United States,232.84,False
76cdb7,Singapore,101.7,False
a0757f,United States,0.06,False
a670a3,United States,160.84,False
347519,Spain,223.76,False
a252a7,United States,256.22,False
3e0175,Germany,4.02,False
a19566,United States,52.9,False
a61c6c,United States,71.31,False
76cdaa,Singapore,240.02,False
406f2d,United Kingdom,73.28,False
4ca570,Ireland,210.08,False
c0174d,Canada,210.69,False
ab209c,United States,29.77,False
c05dca,Canada,2.31,True
a2fe32,United States,52.53,False
4684a7,Greece,49.94,False
a1e540,United States,49.33,False
4ca568,Ireland,255.78,False
86da5c,Japan,135.88,False
a24ba8,United States,158.57,False
3b76ae,France,125.92,False
407607,United Kingdom,83.34,False
a5b3df,United States,78.23,False
a959da,United States,61.17,False
a37ec4,United States,229.34,False
a0c538,United States,119.57,False
407600,United Kingdom,243.38,False
a25ebf,United States,39.56,False
ab7b02,United States,237.07,False
a07579,United States,252.51,False
a80ce8,United States,54.49,False
a1954d,United States,57.17,False
0d06fd,Mexico,235.07,False
3cc194,Germany,231.48,False
750480,Malaysia,206.17,False
a44565,United States,195.3,False
a79e31,United States,194.37,False
780219,China,217.41,False
75046f,Malaysia,233.5,False
49d586,Czech Republic,32.56,False
750475,Malaysia,229.88,False
a42b45,United States,186.83,False
395d6d,France,199.27,False
af4a7b,United States,69.92,False
a4dbbf,United States,51.42,False
781553,China,250.58,False
8940a2,Bahrain,267.98,False
8940a1,Bahrain,235.41,False
ab5975,United States,231.46,False
ad36a2,United States,199.93,False
48c5ee,Poland,53.03,False
48c5eb,Poland,133.68,False
899016,Taiwan,93.63,False
a3c2d5,United States,276.47,False
ac7954,United States,5.14,True
040237,Ethiopia,141.88,False
78021b,China,273.7,False
899017,Taiwan,168.68,False
75047d,Malaysia,243.38,False
a0b279,United States,65.61,False
a42b32,United States,251.98,False
8940a4,Bahrain,216.83,False
a7db08,United States,239.19,False
394a0c,France,278.85,False
394a0f,France,92.6,False
75044b,Malaysia,237.25,False
ac5310,United States,184.61,False
75044c,Malaysia,266.65,False
8966bb,United Arab Emirates,242.95,False
c0173e,Canada,238.4,False
75044e,Malaysia,251.99,False
a44544,United States,184.17,False
78022e,China,127.46,False
acc954,United States,204.64,False
ac7968,United States,6.69,True
4074b5,United Kingdom,171.18,False
a6ce58,United States,268.91,False
ac16bb,United States,193.13,False
780e82,China,173.49,False
750458,Malaysia,106.46,False
c01753,Canada,240.89,False
abefba,United States,181.62,False
8966d3,United Arab Emirates,240.29,False
750453,Malaysia,239.02,False
a05b95,United States,89.0,False
85c0f2,Japan,1.03,True
a17b5f,United States,57.64,False
a74ecc,United States,244.89,False
8966e3,United Arab Emirates,53.73,False
396446,France,207.38,False
0d06c1,Mexico,125.08,False
a44533,United States,0.0,True
ac6645,United States,190.43,False
ac5314,United States,207.9,False
78023e,China,253.92,False
ac5312,United States,208.41,False
30085f,Italy,44.31,False
395d68,France,0.13,True
395d67,France,154.82,False
a2fe3c,United States,279.97,False
395d66,France,2.57,True
395d69,France,0.06,True
aac3ab,United States,236.37,False
ad2fd0,United States,201.96,False
8966e4,United Arab Emirates,55.29,False
8966e5,United Arab Emirates,50.46,False
750466,Malaysia,216.08,False
750467,Malaysia,223.39,False
acc95c,United States,207.33,False
a9704d,United States,68.94,False
8966b0,United Arab Emirates,245.59,False
781586,China,202.09,False
a69822,United States,0.0,True
3ce6e4,Germany,177.13,False
abf6d7,United States,257.77,False
750450,Malaysia,250.37,False
75043e,Malaysia,253.98,False
8966ad,United Arab Emirates,150.16,False
75043f,Malaysia,210.17,False
a8b396,United States,79.78,False
30083d,Italy,0.0,True
34268b,Spain,0.0,True
acc961,United States,264.58,False
395184,France,92.82,False
acc967,United States,54.33,False
8966c5,United Arab Emirates,250.84,False
ac4c67,United States,108.86,False
adc313,United States,231.34,False
300812,Italy,49.34,False
78159b,China,238.9,False
34134d,Spain,218.0,False
3c70c4,Germany,185.69,False
3c70c2,Germany,266.75,False
394a62,France,219.84,False
3c70c7,Germany,216.0,False
a372f9,United States,48.91,False
ac5349,United States,198.06,False
a3c2a9,United States,281.39,False
ade95f,United States,136.34,False
a74eb4,United States,197.21,False
851c86,Japan,78.2,False
ae0976,United States,206.81,False
ae0978,United States,69.63,False
ad23d5,United States,10.8,True
75041f,Malaysia,156.31,False
3d9ce6,Germany,70.12,False
a55218,United States,0.51,True
3fa9b9,Germany,17.6,False
8966a8,United Arab Emirates,282.48,False
4aad15,Sweden,54.65,False
a36bfa,United States,201.65,False
c1e89a,Canada,4.37,True
3ff925,Germany,54.96,False
750422,Malaysia,236.56,False
a4455e,United States,239.02,False
a70831,United States,51.78,False
48adb9,Poland,66.97,False
478114,Norway,166.64,False
aab396,United States,131.34,False
4481da,Belgium,3.6,True
a14758,United States,95.28,False
a06de4,United States,77.0,False
a5b59d,United States,180.64,False
4ba9eb,Turkey,259.84,False
a9d2b5,United States,142.42,False
300918,Italy,55.26,False
a862e8,United States,33.85,False
a11a06,United States,38.82,False
aaa05d,United States,40.8,False
30090d,Italy,287.72,False
4cafc4,Ireland,227.75,False
4cafc1,Ireland,239.99,False
ad73df,United States,215.16,False
48ada9,Poland,78.48,False
48ada6,Poland,213.82,False
48ada7,Poland,174.82,False
48ada4,Poland,236.64,False
48ada2,Poland,220.59,False
a0aaa0,United States,85.4,False
48ada0,Poland,210.24,False
48ada1,Poland,87.24,False
4cafcd,Ireland,2.57,True
4cafce,Ireland,226.97,False
4481cc,Belgium,2.83,True
a00124,United States,64.16,False
4cafd8,Ireland,140.37,False
a742ec,United States,177.02,False
4cafd0,Ireland,224.47,False
4cafd2,Ireland,235.86,False
4cafd3,Ireland,216.47,False
ae200a,United States,35.12,False
400f02,United Kingdom,229.84,False
7386c0,Israel,216.93,False
4ba9ce,Turkey,263.06,False
44d1a7,Belgium,185.67,False
a91b44,United States,230.44,False
a80287,United States,228.24,False
4ba9ca,Turkey,233.48,False
a06dc3,United States,76.48,False
a06dc5,United States,67.32,False
a7db84,United States,179.32,False
a6c286,United States,50.31,False
71c014,Republic of Korea,210.75,False
c079a1,Canada,211.02,False
71c015,Republic of Korea,234.55,False
a7db6f,United States,150.43,False
4ba9e5,Turkey,202.78,False
71c011,Republic of Korea,281.25,False
06a372,Qatar,105.09,False
4cafa0,Ireland,2.06,True
4ba9e1,Turkey,139.48,False
717c76,Saudi Arabia,146.83,False
a5171a,United States,7.72,True
717c74,Saudi Arabia,223.19,False
89917f,Taiwan,169.36,False
502d0d,Latvia,208.21,False
a8fb2f,United States,3.86,True
71c007,Republic of Korea,283.94,False
71c008,Republic of Korea,227.29,False
c03a97,Canada,0.0,True
adb0b4,United States,141.12,False
4ba9f5,Turkey,268.53,False
502d29,Latvia,198.55,False
4cafb4,Ireland,226.15,False
a6bb97,United States,227.74,False
40649f,United Kingdom,198.33,False
502d28,Latvia,10.8,True
851cec,Japan,166.64,False
06a390,Qatar,254.26,False
abc07b,United States,251.1,False
a05af2,United States,35.52,False
e808b4,Chile,41.8,False
a7db23,United States,78.2,False
406fdb,United Kingdom,201.7,False
a1211d,United States,229.59,False
406fda,United Kingdom,1.8,True
a1e4d9,United States,97.12,False
a5c895,United States,199.82,False
a36105,United States,186.66,False
78161d,China,252.56,False
780303,China,199.01,False
780f3a,China,248.22,False
ab4840,United States,215.69,False
3d1900,Germany,57.23,False
780f3f,China,260.84,False
ace063,United States,203.53,False
06a38c,Qatar,251.17,False
a24d5e,United States,47.85,False
780f3d,China,236.77,False
502d3e,Latvia,238.58,False
a204e5,United States,54.33,False
a12143,United States,26.75,False
a0144e,United States,234.63,False
ac05a6,United States,57.14,False
aa0cf4,United States,24.44,False
899146,Taiwan,3.34,True
a38748,United States,105.93,False
502d65,Latvia,68.56,False
e808e0,Chile,63.27,False
a3871e,United States,0.0,True
a80239,United States,286.66,False
4ab34d,Sweden,42.79,False
a98ed4,United States,85.79,False
502d5f,Latvia,203.15,False
78164a,China,101.68,False
ac05b4,United States,77.9,False
ac05b3,United States,252.24,False
4caff6,Ireland,221.4,False
4caff7,Ireland,214.52,False
a8021b,United States,81.6,False
01024b,Egypt,218.28,False
8990a6,Taiwan,284.83,False
407798,United Kingdom,265.73,False
3d53e6,Germany,157.39,False
407795,United Kingdom,0.0,True
acc9d1,United States,85.11,False
3964ea,France,205.01,False
7503fd,Malaysia,224.76,False
407799,United Kingdom,238.23,False
3007ef,Italy,133.41,False
a54aaa,United States,193.03,False
407793,United Kingdom,215.59,False
a431ad,United States,48.04,False
ac66aa,United States,57.12,False
010252,Egypt,123.25,False
40777c,United Kingdom,220.22,False
71c078,Republic of Korea,215.66,False
780ddd,China,240.78,False
ab3fea,United States,238.56,False
010259,Egypt,230.1,False
a3b11d,United States,36.61,False
a3b11e,United States,237.58,False
71c072,Republic of Korea,199.98,False
a0fa70,United States,196.14,False
a4943f,United States,219.16,False
71c076,Republic of Korea,243.89,False
8990a9,Taiwan,135.46,False
71c074,Republic of Korea,72.03,False
c05403,Canada,239.16,False
ad1f48,United States,29.86,False
aa0e62,United States,249.95,False
aa5bc5,United States,198.75,False
399a67,France,32.04,False
49d2d8,Czech Republic,133.14,False
8990b1,Taiwan,271.14,False
aa88fb,United States,142.34,False
40643a,United Kingdom,229.81,False
010244,Egypt,185.05,False
40643d,United Kingdom,198.45,False
7801b4,China,8.75,True
010243,Egypt,109.61,False
34628d,Spain,214.73,False
8990ad,Taiwan,139.57,False
a66ab0,United States,50.85,False
71c062,Republic of Korea,188.1,False
a2fdea,United States,44.43,False
71c064,Republic of Korea,3.09,True
ac53b2,United States,175.22,False
406444,United Kingdom,189.92,False
c05430,Canada,283.56,False
881055,Thailand,91.73,False
406446,United Kingdom,96.25,False
407777,United Kingdom,197.81,False
40775c,United Kingdom,232.17,False
7801c6,China,160.1,False
3964e8,France,213.08,False
868088,Japan,292.95,False
ad73a9,United States,215.12,False
7801c1,China,74.02,False
a23a65,United States,45.27,False
a80daf,United States,130.97,False
71c090,Republic of Korea,152.85,False
3007df,Italy,48.82,False
71c091,Republic of Korea,186.4,False
aabf87,United States,0.06,True
ab8f96,United States,200.16,False
aa6ed1,United States,229.84,False
e0a5ce,Argentina,127.04,False
3007f1,Italy,95.79,False
7503f6,Malaysia,130.99,False
010264,Egypt,82.67,False
3964f4,France,212.31,False
010266,Egypt,215.45,False
ac4cd4,United States,3.34,True
c004c0,Canada,31.11,False
40641d,United Kingdom,0.64,True
3c8390,Germany,0.51,False
3964f7,France,152.14,False
aaa012,United States,270.64,False
a99719,United States,255.45,False
a324ce,United States,246.3,False
008b8f,South Africa,133.97,False
01020a,Egypt,211.83,False
abe65a,United States,253.33,False
abf995,United States,220.22,False
a707a3,United States,220.7,False
a75710,United States,286.3,False
3007c0,Italy,63.87,False
ac066b,United States,207.34,False
a6370c,United States,126.89,False
71c032,Republic of Korea,193.71,False
71c030,Republic of Korea,201.38,False
ad99fc,United States,243.14,False
06a30d,Qatar,13.38,True
aca3a0,United States,210.69,False
06a30a,Qatar,225.15,False
7801dc,China,219.21,False
86ef62,Japan,170.98,False
abe679,United States,10.29,True
359642,Spain,122.33,False
a35a98,United States,201.46,False
010204,Egypt,224.34,False
a01fe5,United States,48.49,False
010206,Egypt,134.84,False
ad3997,United States,104.45,False
a4dd0f,United States,78.9,False
a35a92,United States,116.82,False
a7e276,United States,199.01,False
010207,Egypt,248.5,False
ac40b3,United States,144.19,False
a7e279,United States,200.23,False
86dc60,Japan,140.0,False
01022d,Egypt,245.7,False
a23a94,United States,22.57,False
ab703e,United States,126.46,False
abc024,United States,45.0,False
aaa02c,United States,236.44,False
ae5998,United States,35.73,False
ad000d,United States,216.62,False
484b2a,Kingdom of the Netherlands,125.56,False
359647,Spain,133.76,False
71c059,Republic of Korea,3.09,True
c0671b,Canada,105.91,False
04007a,Ethiopia,176.37,False
a564ab,United States,273.74,False
ac4cfc,United States,101.99,False
40779a,United Kingdom,268.37,False
e48854,Brazil,187.98,False
4b95b2,Turkey,108.62,False
ab20df,United States,0.51,True
7503b2,Malaysia,195.71,False
3007b0,Italy,48.46,False
a3aa32,United States,283.23,False
a23a8e,United States,44.6,False
04008b,Ethiopia,255.11,False
4792d3,Norway,189.88,False
868038,Japan,298.51,False
48520d,Kingdom of the Netherlands,244.66,False
ad0022,United States,146.6,False
485207,Kingdom of the Netherlands,136.33,False
485209,Kingdom of the Netherlands,150.93,False
346355,Spain,0.77,True
4b1a23,Switzerland,228.76,False
a00ce0,United States,181.92,False
4792a6,Norway,82.0,False
a1a9f4,United States,189.33,False
750517,Malaysia,236.51,False
48ae23,Poland,264.41,False
a3e9c5,United States,0.0,True
aa017c,United States,194.02,False
a06f83,United States,149.67,False
485e2f,Kingdom of the Netherlands,243.02,False
a05c59,United States,6.17,True
06a2e5,Qatar,246.28,False
06a2e2,Qatar,245.95,False
06a2e3,Qatar,7.46,True
485e2e,Kingdom of the Netherlands,234.45,False
a24cb1,United States,54.45,False
49e729,Czech Republic,1.29,True
a2195d,United States,128.39,False
4b1a02,Switzerland,191.92,False
06a2f9,Qatar,107.87,False
06a2f7,Qatar,219.83,False
4b1a2d,Switzerland,251.54,False
4b1a2e,Switzerland,232.29,False
06a2f6,Qatar,199.13,False
a9cd47,United States,284.23,False
a769a3,United States,235.85,False
c1e8fa,Canada,6.17,False
34764a,Spain,224.11,False
48ae02,Poland,132.69,False
a026cf,United States,149.39,False
06a2ed,Qatar,254.85,False
06a2eb,Qatar,4.37,True
4b1a37,Switzerland,233.34,False
a84a7b,United States,5.4,True
882da2,Thailand,228.52,False
780eb3,China,266.6,False
a5660d,United States,224.83,False
a92dfc,United States,236.43,False
347650,Spain,57.66,False
4b1a34,Switzerland,218.76,False
4b1a1d,Switzerland,251.36,False
ad614c,United States,154.36,False
a8a11d,United States,218.78,False
add790,United States,237.78,False
a7e1cd,United States,220.72,False
4b1a25,Switzerland,237.92,False
aa147b,United States,104.74,False
84b4d9,Japan,161.76,False
06a2fa,Qatar,289.26,False
4b1a29,Switzerland,233.9,False
346316,Spain,219.5,False
347641,Spain,148.87,False
c1e8e4,Canada,7.2,True
780ec1,China,151.53,False
a1e668,United States,40.64,False
4b1a66,Switzerland,259.28,False
4b1a67,Switzerland,235.15,False
a2ec35,United States,0.0,True
507c45,Uzbekistan,274.18,False
a85118,United States,113.11,False
a85119,United States,241.12,False
502ce7,Latvia,0.06,True
a4462e,United States,188.82,False
a50495,United States,187.56,False
c05efa,Canada,168.9,False
502ce4,Latvia,239.28,False
a91ab1,United States,48.57,False
c05efc,Canada,0.77,True
a43f51,United States,0.0,True
a4dd90,United States,11.13,False
a791c0,United States,0.0,True
c1e8e2,Canada,7.2,True
01027d,Egypt,217.69,False
c05ef7,Canada,197.19,False
01027f,Egypt,180.77,False
49d41e,Czech Republic,242.51,False
e48809,Brazil,250.05,False
7c6844,Australia,0.77,True
a06386,United States,68.84,False
40772f,United Kingdom,0.0,True
ac79c7,United States,0.0,True
502cc8,Latvia,206.41,False
a133f8,United States,153.82,False
7815c2,China,227.56,False
40772d,United Kingdom,216.66,False
40772e,United Kingdom,253.85,False
a1cc46,United States,153.08,False
405d0f,United Kingdom,156.66,False
a0504c,United States,38.19,False
a9d413,United States,0.0,True
a3b186,United States,235.63,False
a84a17,United States,191.06,False
c1e8f4,Canada,4.89,True
c1e8f3,Canada,2.31,True
39c821,France,129.67,False
a671f2,United States,187.66,False
ac5fad,United States,0.06,True
c052ca,Canada,253.0,False
a013e8,United States,203.81,False
c1e8c9,Canada,5.66,True
49d42b,Czech Republic,187.08,False
a6c1bc,United States,36.88,False
76cef0,Singapore,209.87,False
478095,Norway,116.06,False
34760a,Spain,229.4,False
76cef3,Singapore,291.76,False
507c61,Uzbekistan,88.55,False
a266dc,United States,189.16,False
a99744,United States,141.8,False
405d11,United Kingdom,214.36,False
a133c5,United States,124.04,False
adb182,United States,44.6,False
a0634c,United States,239.89,False
461e21,Finland,225.8,False
a5f162,United States,0.06,True
c052e1,Canada,4.12,True
507c5a,Uzbekistan,56.14,False
76ceea,Singapore,254.06,False
780ef7,China,216.19,False
c1e8d3,Canada,1.03,True
abf949,United States,202.22,False
a1df3e,United States,176.03,False
461e1e,Finland,247.45,False
a61173,United States,194.27,False
0d05e4,Mexico,225.45,False
a399e4,United States,181.29,False
c1e8bb,Canada,2.83,True
a000bf,United States,213.34,False
c1e8bf,Canada,1.03,True
a3e9b2,United States,235.34,False
ac5fc9,United States,54.65,False
a399de,United States,185.49,False
a57912,United States,66.56,False
a5ea5c,United States,201.95,False
c1e8a1,Canada,2.83,True
aa1ffc,United States,176.51,False
89910b,Taiwan,183.81,False
89910a,Taiwan,235.28,False
851186,Japan,161.05,False
a3c3e0,United States,207.37,False
a9360e,United States,172.94,False
ac4d0d,United States,196.28,False
a44682,United States,51.9,False
899121,Taiwan,175.7,False
899123,Taiwan,300.82,False
a5c973,United States,34.85,False
899120,Taiwan,196.58,False
040101,Ethiopia,6.17,True
750598,Malaysia,150.0,False
a92f2d,United States,64.41,False
478089,Norway,136.11,False
aa763f,United States,235.68,False
c1e8b6,Canada,5.92,True
a1d368,United States,211.64,False
c1e8b7,Canada,1.54,True
a360b7,United States,227.29,False
ac4d1a,United States,175.6,False
899137,Taiwan,182.15,False
461e17,Finland,101.84,False
ac6744,United States,264.73,False
899136,Taiwan,313.23,False
461e18,Finland,227.45,False
899139,Taiwan,288.09,False
780f96,China,204.18,False
899133,Taiwan,195.19,False
461e15,Finland,63.49,False
461e16,Finland,67.38,False
a120fe,United States,185.16,False
a623ca,United States,159.71,False
a636fb,United States,13.73,False
ac04ae,United States,198.39,False
aac4c4,United States,170.35,False
a0ac89,United States,53.7,False
c05ecf,Canada,67.76,False
75056d,Malaysia,97.27,False
899106,Taiwan,229.53,False
c05edf,Canada,193.96,False
a876d1,United States,25.77,False
a93604,United States,201.86,False
7c66e2,Australia,177.26,False
781698,China,253.49,False
e47fa6,Brazil,192.86,False
c04ba4,Canada,68.54,False
750591,Malaysia,221.45,False
44a8a6,Belgium,241.16,False
ac5442,United States,191.63,False
899107,Taiwan,190.86,False
ab477d,United States,232.17,False
ac04d3,United States,287.68,False
a4463e,United States,233.46,False
c05ed8,Canada,0.51,True
750586,Malaysia,250.68,False
a2680b,United States,3.45,False
75054f,Malaysia,250.63,False
a2680f,United States,85.06,False
a480f2,United States,72.07,False
ab8dfd,United States,36.49,False
a516c1,United States,223.31,False
4ba9c8,Turkey,235.15,False
ad5a29,United States,55.13,False
750556,Malaysia,233.44,False
4ba9c2,Turkey,228.81,False
ad1dd4,United States,213.14,False
4ba9c3,Turkey,179.38,False
a54c0c,United States,136.55,False
750552,Malaysia,239.31,False
750553,Malaysia,88.89,False
750554,Malaysia,235.49,False
